samples,fin_data,OnST,OnST-H
1025,0.239447067494765,0.367139751484461,0.0808604800347495
1026,0.115729488273928,0.369104813736234,0.0819791973079507
1027,0.0867050927254447,0.37119150672963,0.0831618894576213
1028,0.156903651586744,0.372982769343381,0.0842519528318328
1029,0.16863151461614,0.374394029662577,0.0852112488722628
1030,0.175071305230983,0.375636897514567,0.0861106255497336
1031,0.163852387928362,0.376778809941684,0.0869769623325896
1032,0.20521663252043,0.3777946619795,0.0877996301766547
1033,0.291623473074639,0.378691716582518,0.0885833956480044
1034,0.26931168924643,0.379510066319998,0.0893363589322314
1035,0.253492303547522,0.380557626674495,0.0901884846154369
1036,0.338188470239371,0.381638641953816,0.0910601652221448
1037,0.449331457852335,0.382455482946914,0.0918565879753582
1038,0.457697530092546,0.383040947828881,0.0925976321384566
1039,0.493370726695283,0.383960411118047,0.0934750620469681
1040,0.457204039332466,0.385118363338256,0.094451330344665
1041,0.414706360630975,0.386727501903643,0.0955939368347913
1042,0.383370774846891,0.388617898908643,0.0968599773957594
1043,0.446492853106477,0.390427523399324,0.0981036041202507
1044,0.441507420963521,0.391546488433357,0.0992239969276329
1045,0.358128339400974,0.39254717097695,0.100376383573412
1046,0.332554902998642,0.393900247719554,0.101670933613259
1047,0.258248686863667,0.395206212119977,0.102941976704855
1048,0.227095289801563,0.396645903291612,0.104254839142043
1049,0.192237419450591,0.39797012421103,0.105508447948467
1050,0.311664998345121,0.399131274764651,0.106687208323934
1051,0.328691585495944,0.399707718745127,0.107740143137463
1052,0.315953133116698,0.399739880786698,0.108681431547163
1053,0.371661275502973,0.399643408807081,0.109632139195076
1054,0.300503116074692,0.399727064151981,0.110706246950498
1055,0.226549648561544,0.399955820665767,0.11185253374383
1056,0.173970327831479,0.400439445041239,0.11309476259822
1057,0.23543870473357,0.400998672676613,0.114368301094948
1058,0.255664815442288,0.40142711326797,0.115639338956318
1059,0.25915220362603,0.401599973140123,0.11683663859777
1060,0.240393288032725,0.401908021029175,0.118091234928474
1061,0.204242373624599,0.402167641649711,0.119324117804018
1062,0.197990172320383,0.402475830083008,0.120563786216725
1063,0.265926829539918,0.402863754666748,0.121805625554285
1064,0.315028510668544,0.402974620652945,0.122937947176699
1065,0.342264050300182,0.40302248505913,0.124056504163963
1066,0.384056658989489,0.402970230997055,0.125150021053817
1067,0.412227350312829,0.402893130470169,0.126254788357562
1068,0.4585789102398,0.402804781192128,0.12739340256177
1069,0.490968849657314,0.402653708369821,0.12856029047178
1070,0.523769758688424,0.402548581023543,0.129830979912114
1071,0.526835336325069,0.402678359900394,0.131282482383929
1072,0.54042487986603,0.402539378454891,0.132696457622489
1073,0.556402368489211,0.40251552843123,0.134198206544136
1074,0.505044178621026,0.402289466056899,0.135835436261379
1075,0.537531498980357,0.402387950558213,0.137648468209345
1076,0.549171341889378,0.402298032959216,0.139470847963361
1077,0.519265018539473,0.402111832568876,0.14132527698806
1078,0.439824636977694,0.401989958315057,0.143271071127956
1079,0.465889887793064,0.402516488676329,0.145444061959211
1080,0.469917018934971,0.402795551582426,0.14756487350426
1081,0.387051528561315,0.402552220940509,0.1498005010306
1082,0.436856091877816,0.402272360860274,0.152161375267979
1083,0.517907038784562,0.401611621485133,0.1544371876012
1084,0.524797258264927,0.400822778197504,0.156755530902596
1085,0.566598301918451,0.400111836997993,0.159125015473095
1086,0.567773818135674,0.399245186764577,0.161487267824155
1087,0.53072716074937,0.398454159797419,0.163909468817714
1088,0.472563953696599,0.397898261559648,0.166346311329801
1089,0.426784601813665,0.397313724263645,0.168690595757215
1090,0.328151396480647,0.396540731644739,0.170915653291875
1091,0.376579297321211,0.396080576770246,0.173124476687609
1092,0.449416937725742,0.395426959674566,0.175243139506009
1093,0.364233288559116,0.394691032903922,0.17736844774263
1094,0.370646377718637,0.394177879865703,0.179483389896978
1095,0.432159672636571,0.393620126623502,0.181567635722841
1096,0.53843906434196,0.393208674822159,0.183725908824203
1097,0.441322062166337,0.392476583834264,0.185878566077111
1098,0.463061474319685,0.392186102055962,0.188172536506353
1099,0.179330001676852,0.391889372424184,0.190505559397243
1100,0.220183890221344,0.392352049790632,0.192833111698105
1101,0.16421767869472,0.39255514049454,0.194984106094791
1102,0.120235196344034,0.39303858503742,0.197072083334969
1103,0.213864450416194,0.393513508722175,0.198998817841389
1104,0.262937743815221,0.39383421417689,0.200837963814293
1105,0.33699925467909,0.394147178689617,0.202654606867179
1106,0.245813925674821,0.394497755274111,0.204522259955359
1107,0.263078804605423,0.395060697526937,0.206361940266208
1108,0.249595894457707,0.395486757809792,0.208127895635599
1109,0.230404768322336,0.395950436939517,0.209860696964695
1110,0.273961279629063,0.396480545286197,0.21162142643459
1111,0.304686273923659,0.397169768679465,0.213487337946187
1112,0.331780492243564,0.398069657189827,0.215481139281312
1113,0.346502630427043,0.399091901967905,0.21757039659568
1114,0.316015226118784,0.39985435973112,0.219592790129671
1115,0.326080656403586,0.400794988418287,0.221703353032888
1116,0.313102053826311,0.401743304122352,0.22386205531863
1117,0.335770162110035,0.402769665197703,0.226063464276638
1118,0.41050296510843,0.403758958169408,0.228312207752992
1119,0.385779993300004,0.404900039399822,0.230762177860644
1120,0.31587443646283,0.406152810963157,0.233319636017361
1121,0.233413590832418,0.407421921869842,0.235871035678537
1122,0.012600506697978,0.408753283959599,0.238372089052484
1123,-0.0083405251725574,0.410485453687826,0.240779713618094
1124,-0.00361127311237808,0.411990605366646,0.24291409424025
1125,-0.169861173672592,0.413342900383424,0.244870879914431
1126,-0.243915669099568,0.414953646177427,0.246709020299441
1127,-0.150111337586929,0.416537901387983,0.248381707577906
1128,-0.233250530666616,0.417795865836299,0.249756209963048
1129,-0.290179036660799,0.419223421271384,0.251073211802201
1130,-0.207475934412847,0.420202378243186,0.252304481268755
1131,-0.193578772197666,0.420292633289862,0.253335389219274
1132,-0.169919456699004,0.420427476335981,0.254281367874297
1133,-0.227993734906172,0.420556061762955,0.255167733007687
1134,-0.276137760115696,0.420918914052114,0.256062786832986
1135,-0.308542414461688,0.421492825920318,0.256929919290561
1136,-0.325998662440843,0.422234681620313,0.257814424541933
1137,-0.265857841735992,0.423070015369464,0.258678978180126
1138,-0.269852353887285,0.423658932023039,0.25941702926433
1139,-0.32889872649275,0.424259787803518,0.260145615194157
1140,-0.330902846098212,0.425123403227708,0.260911930363904
1141,-0.33350217797872,0.426021074974838,0.261656570823098
1142,-0.359573595414587,0.426932687548748,0.262381598713139
1143,-0.317992004723918,0.427987028388897,0.263159625737843
1144,-0.237664185271127,0.428886243931832,0.26385217496379
1145,-0.160347685371695,0.429395239891702,0.264436801328932
1146,-0.147731367652672,0.429545973616084,0.26498773680361
1147,-0.193329611449213,0.429594916966343,0.265619919901453
1148,-0.224143111032128,0.429756561257041,0.266366828133464
1149,-0.192097031956294,0.43007304946843,0.267194103091242
1150,-0.214982303679845,0.43030451163919,0.267991512398603
1151,-0.137578494089209,0.430632439324127,0.26883825687851
1152,-0.115472399991392,0.430594235736117,0.269606640239409
1153,-0.0254006776042013,0.43038265699193,0.270416663519
1154,-0.0692500652712334,0.429702498646363,0.271224482975731
1155,-0.0842627964975809,0.429231868937533,0.272265988048892
1156,-0.121988445609237,0.428872274521737,0.273428367485147
1157,-0.0851500513063055,0.428669819607806,0.274661237951008
1158,-0.0583330228917607,0.428284666131315,0.275817544474912
1159,-0.0571124250459197,0.427803114309526,0.276977568830116
1160,-0.0134553370638944,0.427339277303682,0.278191696587284
1161,0.0297019515551585,0.42669114698102,0.279404493276177
1162,0.0616327515226957,0.425870683911372,0.280662606490182
1163,0.0362691901470197,0.424921328304828,0.282016420534769
1164,0.0402143021272372,0.424075075333494,0.283530244663192
1165,0.0282429199121118,0.423212189619533,0.285108705632119
1166,0.0547732177203168,0.422413569063852,0.285891812199742
1167,-0.0209414644405624,0.421592951083829,0.285772882111019
1168,-0.0354929499610135,0.421174283444445,0.285965669023621
1169,0.0364746463505375,0.420823435975965,0.286192096977128
1170,0.0491241312185249,0.420311875526466,0.286345433843829
1171,0.0839424774907987,0.419801189309787,0.286546942519267
1172,0.0272436020940112,0.419227139932691,0.286781092419456
1173,0.0448812648666017,0.418944926618161,0.287194003465908
1174,-0.0156687137275309,0.41862754605193,0.287569842830458
1175,-0.0510339971617918,0.418559005078003,0.28805243651255
1176,-0.0731839017222129,0.418611283856806,0.288519963603068
1177,-0.0428122430769219,0.418767532876332,0.288962432808392
1178,-0.058988391246199,0.418882570795225,0.289309743689382
1179,-0.0465596651173207,0.419120398011577,0.289686207860638
1180,-0.0351642019957398,0.41932604515392,0.290025264040003
1181,0.0432577043492025,0.41952411200894,0.290324043573495
1182,0.078262778418372,0.418052885576344,0.290471845615938
1183,-0.00219848170181926,0.416641795408827,0.290628321720905
1184,0.0617089486939466,0.4154173631111,0.290819001032485
1185,0.0171660885031488,0.414024583656951,0.290846288547212
1186,-0.0325100972405565,0.41279249060686,0.291004862403356
1187,-0.0175416331677026,0.411556889932079,0.291161197422889
1188,-0.0270032818248355,0.410271963549725,0.291326230280709
1189,-0.0799266946031275,0.409058450539394,0.291520838929578
1190,-0.07789352882688,0.407914357411134,0.291743045482491
1191,-0.215526117931021,0.406681052025287,0.291815666721169
1192,-0.269993303658449,0.406343384164446,0.292436375009379
1193,-0.253455602062385,0.406295305618152,0.293488599220485
1194,-0.180881342291436,0.406415607277842,0.294883578340515
1195,-0.193728878463793,0.406742421688767,0.296718905982058
1196,-0.217422640517228,0.407501277106735,0.299230783413385
1197,-0.125533771084545,0.408737250393502,0.30248050982024
1198,-0.00764156912121876,0.41034909168847,0.306522470676649
1199,0.0103795866702465,0.41281874345682,0.311196194540739
1200,0.020907303866971,0.416413390370133,0.316722943152151
1201,-0.000511162456545992,0.421121666009756,0.323826068146752
1202,-0.0731029155492296,0.426683852538173,0.332132042954203
1203,-0.0577872523397625,0.432584192193524,0.340826741644077
1204,0.0343621236300463,0.438345284442954,0.349328406825894
1205,-0.0175077076701846,0.444127396548619,0.357933024718535
